,date,portfolio_value,total_buy_cost,total_sell_value,net_flow,balance,asset_valuation
294,2024-03-19,1043502.71,59484.953,0.0,-59484.953,200337.55299999984,1243840.2629999998
295,2024-03-20,1042410.84,0.0,25101.181,25101.181,225438.73399999982,1267849.5739999998
296,2024-03-21,1036428.92,0.0,9521.155,9521.155,234959.88899999985,1271388.809
297,2024-03-22,1036100.0,0.0,286.822,286.822,235246.7109999999,1271346.711
298,2024-03-26,1039735.16,0.0,0.0,0.0,235246.7109999999,1274981.8709999998
299,2024-03-27,1044358.4,0.0,18065.659,18065.659,253312.36999999988,1297670.77
300,2024-03-28,1029573.6,0.0,58132.868,58132.868,311445.2379999999,1341018.838
301,2024-04-01,1036871.25,35820.526,118890.725,83070.19900000001,394515.4369999999,1431386.687
302,2024-04-02,931929.47,0.0,136642.51,136642.51,531157.9469999999,1463087.417
303,2024-04-03,804342.05,0.0,48645.99,48645.99,579803.9369999999,1384145.987
304,2024-04-04,764721.76,0.0,24223.449,24223.449,604027.3859999999,1368749.146
305,2024-04-05,746511.87,0.0,32524.014,32524.014,636551.3999999999,1383063.27
306,2024-04-08,716455.32,0.0,32273.745,32273.745,668825.145,1385280.4649999999
307,2024-04-09,682632.1,0.0,94393.237,94393.237,763218.382,1445850.4819999998
308,2024-04-10,591136.37,0.0,8952.472,8952.472,772170.8539999999,1363307.224
309,2024-04-12,611824.9,35146.989,6839.365,-28307.624000000003,743863.23,1355688.13
310,2024-04-15,593501.6,0.0,0.0,0.0,743863.23,1337364.83
311,2024-04-16,751507.84,151067.246,2431.997,-148635.249,595227.9809999999,1346735.821
312,2024-04-18,875842.53,128920.064,637.344,-128282.72,466945.26099999994,1342787.791
313,2024-04-19,945785.78,69823.8,22071.013,-47752.787000000004,419192.47399999993,1364978.254
314,2024-04-22,1040904.13,104001.927,7233.235,-96768.692,322423.7819999999,1363327.912
315,2024-04-23,1068561.7,28286.864,31601.629,3314.7649999999994,325738.5469999999,1394300.247
316,2024-04-24,1035744.19,0.0,12230.682,12230.682,337969.22899999993,1373713.4189999998
317,2024-04-25,1033538.51,0.0,10585.484,10585.484,348554.713,1382093.223
318,2024-04-26,1046390.33,25873.59,34577.165,8703.575,357258.28799999994,1403648.6179999998
319,2024-04-29,1030031.04,11491.375,166763.84,155272.465,512530.7529999999,1542561.793
320,2024-04-30,865177.78,0.0,17974.849,17974.849,530505.602,1395683.382
321,2024-05-02,870792.69,21265.036,30789.984,9524.948,540030.5499999998,1410823.2399999998
322,2024-05-03,892456.23,51337.018,5968.172,-45368.846,494661.70399999985,1387117.934
323,2024-05-06,962836.45,79427.454,1345.449,-78082.005,416579.6989999998,1379416.1489999997
324,2024-05-07,1037356.39,91293.459,2553.661,-88739.79800000001,327839.90099999984,1365196.2909999997
325,2024-05-08,1124337.66,78631.021,0.0,-78631.021,249208.8799999999,1373546.5399999998
326,2024-05-09,1102984.8,0.0,0.0,0.0,249208.8799999999,1352193.68
327,2024-05-10,1159255.6,41307.707,39544.017,-1763.6900000000023,247445.18999999994,1406700.79
328,2024-05-13,1117120.35,0.0,0.0,0.0,247445.18999999994,1364565.54
329,2024-05-14,1126929.2,0.0,18736.97,18736.97,266182.1599999999,1393111.3599999999
330,2024-05-15,1111861.18,0.0,0.0,0.0,266182.1599999999,1378043.3399999999
331,2024-05-16,1123863.07,0.0,0.0,0.0,266182.1599999999,1390045.23
332,2024-05-17,1138757.01,0.0,23720.932,23720.932,289903.09199999995,1428660.102
333,2024-05-21,1120512.71,0.0,3132.339,3132.339,293035.431,1413548.1409999998
334,2024-05-22,1144337.93,23947.598,176368.603,152421.005,445456.436,1589794.366
335,2024-05-23,973518.41,0.0,750.673,750.673,446207.10899999994,1419725.5189999999
336,2024-05-24,973195.88,0.0,1890.164,1890.164,448097.2729999999,1421293.153
337,2024-05-27,1041923.8,67449.53,0.0,-67449.53,380647.7429999999,1422571.543
338,2024-05-28,1090065.35,54939.85,30765.924,-24173.926,356473.8169999999,1446539.167
339,2024-05-29,1148622.36,86312.201,0.0,-86312.201,270161.6159999999,1418783.976
340,2024-05-30,1147234.58,20428.141,0.0,-20428.141,249733.47499999998,1396968.0550000002
341,2024-05-31,1166715.58,13782.009,9745.606,-4036.4030000000002,245697.07199999993,1412412.652
342,2024-06-03,1181444.88,9611.301,6121.278,-3490.0229999999992,242207.04899999988,1423651.9289999998
343,2024-06-04,1109175.65,0.0,9634.753,9634.753,251841.8019999999,1361017.4519999998
344,2024-06-05,1200376.71,52493.073,81223.192,28730.119,280571.92099999986,1480948.6309999998
345,2024-06-06,1179072.71,42025.372,0.0,-42025.372,238546.54899999988,1417619.2589999998
346,2024-06-07,1211580.08,0.0,0.0,0.0,238546.54899999988,1450126.629
347,2024-06-10,1222515.85,0.0,446.928,446.928,238993.47699999984,1461509.327
348,2024-06-11,1227021.41,0.0,0.0,0.0,238993.47699999984,1466014.8869999996
349,2024-06-12,1234711.96,0.0,1649.906,1649.906,240643.3829999998,1475355.3429999999
350,2024-06-13,1243739.9,0.0,48238.158,48238.158,288881.54099999985,1532621.4409999996
351,2024-06-14,1208369.21,0.0,49454.061,49454.061,338335.60199999984,1546704.812
352,2024-06-18,1158056.18,0.0,21978.133,21978.133,360313.73499999987,1518369.9149999998
353,2024-06-19,1129897.77,0.0,1699.174,1699.174,362012.90899999987,1491910.679
354,2024-06-20,1136167.89,0.0,4029.267,4029.267,366042.17599999986,1502210.0659999996
355,2024-06-21,1130358.1,0.0,13654.146,13654.146,379696.3219999998,1510054.4219999998
356,2024-06-24,1116677.51,0.0,11262.407,11262.407,390958.7289999998,1507636.2389999998
357,2024-06-25,1098446.62,0.0,3017.815,3017.815,393976.54399999976,1492423.1639999999
358,2024-06-26,1097678.91,0.0,0.0,0.0,393976.54399999976,1491655.4539999997
359,2024-06-27,1090020.63,0.0,0.0,0.0,393976.54399999976,1483997.1739999996
360,2024-06-28,1107144.66,17226.309,48273.299,31046.989999999998,425023.53399999975,1532168.1939999997
361,2024-07-01,1079508.12,0.0,0.0,0.0,425023.53399999975,1504531.6539999999
362,2024-07-02,1077445.18,0.0,5173.651,5173.651,430197.1849999997,1507642.3649999998
363,2024-07-03,1115132.49,29541.888,74127.029,44585.140999999996,474782.32599999965,1589914.8159999996
364,2024-07-04,1086956.11,37338.66,49362.046,12023.385999999999,486805.71199999965,1573761.8219999997
365,2024-07-05,1095283.68,45685.756,28238.808,-17446.948,469358.7639999996,1564642.4439999997
366,2024-07-08,1082016.29,18576.402,66950.861,48374.459,517733.22299999965,1599749.5129999998
367,2024-07-09,1079390.39,56222.391,12823.121,-43399.270000000004,474333.95299999963,1553724.3429999994
368,2024-07-10,1093886.03,33450.26,79556.577,46106.317,520440.2699999996,1614326.2999999996
369,2024-07-11,1193534.4,169230.614,0.0,-169230.614,351209.6559999996,1544744.0559999994
370,2024-07-12,1250880.48,52854.98,4044.936,-48810.044,302399.6119999996,1553280.0919999997
371,2024-07-15,1323290.17,72320.826,2219.67,-70101.156,232298.45599999966,1555588.6259999997
372,2024-07-16,1326761.94,6958.042,38098.094,31140.051999999996,263438.5079999997,1590200.4479999996
373,2024-07-18,1302851.87,25719.026,8787.298,-16931.728000000003,246506.77999999968,1549358.65
374,2024-07-19,1280987.22,16393.016,17419.543,1026.5270000000019,247533.30699999968,1528520.5269999998
375,2024-07-22,1331211.08,62602.318,74900.398,12298.080000000002,259831.38699999964,1591042.4669999997
376,2024-07-23,1278890.7,20580.593,18757.676,-1822.9170000000013,258008.46999999962,1536899.1699999995
377,2024-07-24,1292621.1,19153.697,8528.097,-10625.6,247382.86999999965,1540003.9699999997
378,2024-07-25,1310819.47,31246.816,13100.327,-18146.489,229236.3809999996,1540055.8509999996
379,2024-07-26,1312244.1,0.0,37253.054,37253.054,266489.4349999996,1578733.5349999997
380,2024-07-29,1309145.85,29903.377,0.0,-29903.377,236586.0579999996,1545731.9079999998
381,2024-07-30,1319777.65,0.0,55716.264,55716.264,292302.3219999996,1612079.9719999996
382,2024-07-31,1290814.98,28372.966,11754.404,-16618.561999999998,275683.75999999954,1566498.7399999995
383,2024-08-01,1280475.84,0.0,1114.359,1114.359,276798.1189999996,1557273.9589999998
384,2024-08-02,1294658.22,23279.712,52338.804,29059.091999999997,305857.21099999954,1600515.4309999994
385,2024-08-05,1245376.04,45409.328,44461.437,-947.8910000000033,304909.3199999996,1550285.3599999996
386,2024-08-06,1285292.09,86441.952,102436.683,15994.731,320904.0509999996,1606196.1409999998
387,2024-08-07,1287110.35,85254.288,10611.16,-74643.128,246260.9229999996,1533371.2729999996
388,2024-08-08,1313048.19,39359.65,28502.765,-10856.885000000002,235404.0379999996,1548452.2279999997
389,2024-08-09,1291128.8,0.0,0.0,0.0,235404.0379999996,1526532.8379999995
390,2024-08-12,1315430.97,22245.995,16605.301,-5640.6939999999995,229763.34399999958,1545194.3139999995
391,2024-08-13,1282280.83,0.0,0.0,0.0,229763.34399999958,1512044.1739999996
392,2024-08-14,1273189.52,0.0,16454.698,16454.698,246218.04199999955,1519407.5619999995
393,2024-08-16,1313909.75,34452.528,43449.619,8997.091,255215.13299999957,1569124.8829999994
394,2024-08-19,1291700.54,9478.136,4463.838,-5014.298000000001,250200.8349999996,1541901.3749999995
395,2024-08-20,1298933.18,0.0,114187.879,114187.879,364388.71399999957,1663321.8939999994
396,2024-08-21,1236204.88,31430.087,29958.365,-1471.721999999998,362916.9919999996,1599121.8719999995
397,2024-08-22,1214720.99,0.0,38901.677,38901.677,401818.66899999965,1616539.6589999995
398,2024-08-23,1180853.54,0.0,36060.351,36060.351,437879.01999999967,1618732.5599999996
399,2024-08-26,1193901.21,46214.963,63396.114,17181.150999999998,455060.1709999996,1648961.3809999996
400,2024-08-27,1089494.26,32964.389,5909.71,-27054.679000000004,428005.4919999996,1517499.7519999996
401,2024-08-28,1164802.49,0.0,26141.745,26141.745,454147.2369999996,1618949.7269999995
402,2024-08-29,1129957.15,0.0,15777.306,15777.306,469924.5429999996,1599881.6929999995
403,2024-08-30,1126614.55,0.0,6401.577,6401.577,476326.1199999996,1602940.6699999997
404,2024-09-02,1155048.48,39483.284,62845.357,23362.073000000004,499688.1929999996,1654736.6729999995
405,2024-09-03,1130335.89,35575.58,10255.609,-25319.971,474368.2219999996,1604704.1119999995
406,2024-09-04,1120349.8,0.0,2706.689,2706.689,477074.9109999996,1597424.7109999997
407,2024-09-05,1253548.77,127587.304,37768.093,-89819.21100000001,387255.6999999996,1640804.4699999997
408,2024-09-06,1279008.71,74925.172,87631.362,12706.189999999988,399961.88999999955,1678970.5999999996
409,2024-09-09,1298459.31,115486.123,26515.155,-88970.96800000001,310990.92199999955,1609450.2319999996
410,2024-09-10,1368127.18,80153.743,27931.301,-52222.442,258768.47999999952,1626895.6599999995
411,2024-09-11,1323740.2,0.0,18032.199,18032.199,276800.67899999954,1600540.8789999995
412,2024-09-12,1355568.96,41207.23,13820.98,-27386.250000000004,249414.42899999954,1604983.3889999995
413,2024-09-13,1345459.64,0.0,0.0,0.0,249414.42899999954,1594874.0689999994
414,2024-09-16,1344926.26,0.0,7371.93,7371.93,256786.3589999996,1601712.6189999995
415,2024-09-17,1354208.17,21730.204,11937.084,-9793.12,246993.2389999996,1601201.4089999995
416,2024-09-18,1354866.35,17275.884,29808.65,12532.766000000003,259526.00499999966,1614392.3549999997
417,2024-09-19,1338770.68,27630.701,16098.987,-11531.714000000002,247994.29099999962,1586764.9709999994
418,2024-09-20,1407421.82,65901.185,111339.0,45437.815,293432.1059999997,1700853.9259999997
419,2024-09-23,1361358.86,53833.171,12484.61,-41348.561,252083.5449999997,1613442.4049999998
420,2024-09-24,1368393.32,22127.682,49582.497,27454.815000000002,279538.35999999964,1647931.6799999997
421,2024-09-25,1320129.16,0.0,27026.755,27026.755,306565.11499999964,1626694.2749999994
422,2024-09-26,1324084.83,34290.949,30377.467,-3913.482,302651.6329999997,1626736.4629999998
423,2024-09-27,1350784.55,55581.895,49646.481,-5935.413999999997,296716.2189999997,1647500.7689999999
424,2024-09-30,1319893.36,22155.932,39909.039,17753.106999999996,314469.32599999965,1634362.6859999998
425,2024-10-01,1329178.71,46976.86,39415.568,-7561.292000000001,306908.03399999964,1636086.7439999995
426,2024-10-03,1285141.58,18542.355,29389.122,10846.767,317754.8009999996,1602896.3809999996
427,2024-10-04,1308431.43,64101.195,79295.585,15194.390000000007,332949.19099999964,1641380.6209999996
428,2024-10-07,1283097.05,91131.907,36631.346,-54500.56100000001,278448.62999999966,1561545.6799999997
429,2024-10-08,1339440.86,63748.503,108768.391,45019.888000000006,323468.5179999997,1662909.3779999998
430,2024-10-09,1365339.85,129303.77,0.0,-129303.77,194164.74799999967,1559504.5979999998
431,2024-10-10,1371308.22,0.0,2054.724,2054.724,196219.47199999972,1567527.6919999998
432,2024-10-11,1368695.96,0.0,5479.322,5479.322,201698.79399999976,1570394.7539999997
433,2024-10-14,1360565.87,0.0,3827.449,3827.449,205526.24299999978,1566092.113
434,2024-10-15,1360444.17,0.0,4223.657,4223.657,209749.8999999998,1570194.0699999998
435,2024-10-16,1356470.66,0.0,14684.098,14684.098,224433.9979999998,1580904.6579999998
436,2024-10-17,1330184.87,11176.746,58944.093,47767.347,272201.34499999974,1602386.2149999999
437,2024-10-18,1323841.09,56886.24,49359.146,-7527.093999999997,264674.2509999997,1588515.3409999998
438,2024-10-21,1296039.24,40125.035,42750.709,2625.673999999999,267299.9249999997,1563339.1649999996
439,2024-10-22,1238905.65,29418.325,23536.405,-5881.920000000002,261418.00499999966,1500323.6549999996
440,2024-10-23,1286701.05,61666.696,133520.367,71853.671,333271.6759999996,1619972.7259999998
441,2024-10-24,1205429.66,66052.006,37183.347,-28868.658999999992,304403.01699999964,1509832.6769999997
442,2024-10-25,1171311.02,33904.053,65002.701,31098.648,335501.6649999997,1506812.6849999996
443,2024-10-28,1189681.55,68277.949,212512.684,144234.73500000002,479736.3999999997,1669417.9499999997
444,2024-10-29,1116426.67,133268.126,6036.687,-127231.43899999998,352504.96099999966,1468931.6309999996
445,2024-10-30,1149053.86,59235.337,23707.651,-35527.686,316977.2749999997,1466031.1349999998
446,2024-10-31,1247076.09,68215.133,5575.627,-62639.506,254337.76899999962,1501413.8589999997
447,2024-11-01,1276440.46,18904.323,22484.747,3580.423999999999,257918.19299999962,1534358.6529999995
448,2024-11-04,1230717.56,0.0,3834.234,3834.234,261752.42699999968,1492469.9869999997
449,2024-11-05,1176420.71,0.0,23732.341,23732.341,285484.7679999997,1461905.4779999997
450,2024-11-06,1282823.0,42347.938,2809.429,-39538.509000000005,245946.25899999973,1528769.2589999996
451,2024-11-07,1281166.14,9938.679,26258.962,16320.283,262266.5419999998,1543432.6819999996
452,2024-11-08,1235964.75,0.0,30997.333,30997.333,293263.87499999977,1529228.6249999998
453,2024-11-11,1234352.07,41032.042,3263.297,-37768.745,255495.12999999977,1489847.1999999997
454,2024-11-12,1240480.9,27705.51,2092.859,-25612.650999999998,229882.47899999982,1470363.3789999997
455,2024-11-13,1221827.18,16970.216,108317.113,91346.897,321229.3759999998,1543056.5559999999
456,2024-11-14,1187656.69,65191.926,32777.264,-32414.661999999997,288814.7139999998,1476471.4039999996
457,2024-11-18,1200518.02,52869.269,29813.639,-23055.63,265759.0839999998,1466277.1039999998
458,2024-11-19,1211315.45,31297.999,12794.151,-18503.847999999998,247255.2359999998,1458570.6859999998
459,2024-11-21,1186591.63,0.0,0.0,0.0,247255.2359999998,1433846.8659999997
460,2024-11-22,1230579.75,28908.531,84618.382,55709.850999999995,302965.0869999998,1533544.8369999998
461,2024-11-25,1165223.83,0.0,67773.278,67773.278,370738.3649999999,1535962.1949999998
462,2024-11-26,1127597.37,26227.802,24789.772,-1438.0299999999988,369300.33499999985,1496897.705
463,2024-11-27,1116350.12,0.0,61151.997,61151.997,430452.3319999998,1546802.452
464,2024-11-28,1058082.65,0.0,46933.073,46933.073,477385.4049999998,1535468.0549999997
465,2024-11-29,1052968.68,38247.304,40094.769,1847.4650000000038,479232.8699999998,1532201.5499999998
466,2024-12-02,1048965.6,27879.457,15001.445,-12878.011999999999,466354.8579999998,1515320.4579999999
467,2024-12-03,1043624.08,0.0,28151.016,28151.016,494505.8739999998,1538129.9539999997
468,2024-12-04,1027608.24,0.0,10349.054,10349.054,504854.9279999998,1532463.1679999998
469,2024-12-05,1016036.54,0.0,73248.32,73248.32,578103.2479999998,1594139.7879999997
470,2024-12-06,945561.67,0.0,14804.028,14804.028,592907.2759999998,1538468.946
471,2024-12-09,930641.17,0.0,11539.357,11539.357,604446.6329999998,1535087.8029999998
472,2024-12-10,948426.89,26815.176,72825.59,46010.414,650457.0469999998,1598883.937
473,2024-12-11,879581.96,0.0,28828.6,28828.6,679285.6469999998,1558867.6069999998
474,2024-12-12,844475.84,0.0,53045.768,53045.768,732331.4149999998,1576807.255
475,2024-12-13,865725.59,76699.419,7718.891,-68980.52799999999,663350.8869999998,1529076.4769999997
476,2024-12-16,863589.96,0.0,9929.193,9929.193,673280.0799999997,1536870.0399999996
477,2024-12-17,944418.58,95006.519,19912.081,-75094.438,598185.6419999998,1542604.2219999996
478,2024-12-18,1098050.58,180894.815,27858.164,-153036.651,445148.9909999997,1543199.5709999998
479,2024-12-19,1176794.22,114448.454,28257.171,-86191.283,358957.70799999963,1535751.9279999996
480,2024-12-20,1247550.86,119695.578,49601.246,-70094.332,288863.3759999997,1536414.2359999998
481,2024-12-23,1242736.86,45695.02,6023.011,-39672.009,249191.36699999974,1491928.227
482,2024-12-24,1240790.06,4164.363,12912.461,8748.097999999998,257939.46499999973,1498729.525
483,2024-12-26,1251749.81,24296.347,15406.296,-8890.051000000001,249049.41399999976,1500799.224
484,2024-12-27,1272410.6,35779.849,11332.981,-24446.868000000002,224602.54599999974,1497013.1459999997
485,2024-12-30,1252986.06,0.0,19316.679,19316.679,243919.22499999974,1496905.2849999997
486,2024-12-31,1301964.32,61914.365,94533.589,32619.22400000001,276538.4489999998,1578502.7689999999
487,2025-01-01,1258716.44,41088.966,8513.163,-32575.803,243962.64599999983,1502679.0859999997
488,2025-01-02,1264945.1,0.0,10632.437,10632.437,254595.08299999987,1519540.183
489,2025-01-03,1273794.65,18187.912,44694.479,26506.567,281101.6499999999,1554896.2999999998
490,2025-01-06,1215105.73,32154.898,3767.241,-28387.657,252713.9929999999,1467819.7229999998
491,2025-01-07,1258829.02,30740.479,155684.351,124943.872,377657.8649999999,1636486.8849999998
492,2025-01-08,1126796.62,32115.87,9856.433,-22259.436999999998,355398.42799999984,1482195.048
493,2025-01-09,1178717.07,75238.564,18448.363,-56790.201,298608.22699999984,1477325.2969999998
494,2025-01-10,1188524.65,59534.286,106448.144,46913.858,345522.08499999985,1534046.7349999999
495,2025-01-13,1107698.27,73187.373,76121.554,2934.180999999997,348456.2659999998,1456154.5359999998
496,2025-01-14,1124741.77,64909.265,298169.542,233260.277,581716.5429999998,1706458.3129999998
497,2025-01-15,1041151.11,210686.156,0.0,-210686.156,371030.3869999999,1412181.497
498,2025-01-16,1129054.56,72120.381,35183.164,-36937.217,334093.1699999999,1463147.73
499,2025-01-17,1163404.19,67597.278,0.0,-67597.278,266495.8919999999,1429900.082
500,2025-01-20,1214952.86,37754.464,0.0,-37754.464,228741.42799999984,1443694.288
501,2025-01-21,1197543.18,0.0,24501.473,24501.473,253242.90099999984,1450786.0809999998
502,2025-01-22,1179437.11,17901.518,14585.5,-3316.018,249926.8829999998,1429363.9929999998
503,2025-01-23,1180847.44,12277.395,12305.724,28.328999999999724,249955.21199999982,1430802.6519999998
504,2025-01-24,1160539.23,13780.951,42370.757,28589.805999999997,278545.0179999998,1439084.2479999997
505,2025-01-27,1116985.75,39053.287,25342.25,-13711.036999999997,264833.9809999998,1381819.7309999997
506,2025-01-28,1113136.27,29861.29,189378.094,159516.804,424350.7849999998,1537487.0549999997
507,2025-01-29,1038143.45,84796.315,58695.106,-26101.209000000003,398249.57599999977,1436393.0259999996
508,2025-01-30,974951.57,0.0,1552.669,1552.669,399802.24499999976,1374753.8149999997
509,2025-01-31,1030653.95,42461.71,6936.495,-35525.215,364277.0299999998,1394930.9799999997
510,2025-02-01,1062817.62,33505.412,10707.966,-22797.445999999996,341479.5839999998,1404297.204
511,2025-02-03,1036850.28,0.0,24393.506,24393.506,365873.08999999985,1402723.3699999999
512,2025-02-04,1037474.27,15462.643,68246.158,52783.515,418656.60499999986,1456130.875
513,2025-02-05,975833.62,0.0,11120.228,11120.228,429776.83299999987,1405610.4529999997
514,2025-02-06,983947.46,22935.267,10577.194,-12358.073,417418.7599999999,1401366.2199999997
515,2025-02-07,971648.08,0.0,394.408,394.408,417813.16799999995,1389461.248
516,2025-02-10,969162.69,24436.612,10240.766,-14195.846000000001,403617.3219999999,1372780.0119999999
517,2025-02-11,949644.48,25304.141,12741.462,-12562.679,391054.6429999999,1340699.123
518,2025-02-12,997097.47,66996.47,43012.905,-23983.565000000002,367071.078,1364168.548
519,2025-02-13,1020014.6,66612.618,37844.93,-28767.688000000002,338303.39,1358317.99
520,2025-02-14,949984.65,0.0,8155.785,8155.785,346459.17500000005,1296443.8250000002
521,2025-02-17,974130.85,41499.515,106858.773,65359.258,411818.4330000001,1385949.283
522,2025-02-18,912072.67,58591.319,74662.028,16070.709000000003,427889.1420000001,1339961.8120000002
523,2025-02-19,898987.32,38669.587,94566.56,55896.973,483786.1150000001,1382773.435
524,2025-02-20,874927.19,64231.235,2101.493,-62129.742,421656.37300000014,1296583.563
525,2025-02-21,951341.61,86980.617,0.0,-86980.617,334675.75600000017,1286017.3660000002
526,2025-02-24,963643.77,25799.766,0.0,-25799.766,308875.9900000002,1272519.7600000002
527,2025-02-25,957987.25,0.0,32793.87,32793.87,341669.8600000002,1299657.1100000003
528,2025-02-27,965256.78,51850.982,44977.861,-6873.1210000000065,334796.7390000002,1300053.5190000003
529,2025-02-28,915944.01,21129.89,45357.76,24227.870000000003,359024.6090000002,1274968.6190000002
530,2025-03-03,890586.81,29712.254,194361.017,164648.76299999998,523673.37200000015,1414260.1820000003
531,2025-03-04,737601.73,38503.587,53187.498,14683.911,538357.2830000002,1275959.0130000003
532,2025-03-05,696018.78,0.0,42707.201,42707.201,581064.4840000002,1277083.2640000002
533,2025-03-06,657922.54,0.0,0.0,0.0,581064.4840000002,1238987.0240000002
534,2025-03-07,660782.08,0.0,1910.061,1910.061,582974.5450000002,1243756.625
535,2025-03-10,647726.07,0.0,35236.423,35236.423,618210.9680000001,1265937.0380000002
536,2025-03-11,609273.46,0.0,32859.839,32859.839,651070.8070000001,1260344.267
537,2025-03-12,571285.49,0.0,53646.079,53646.079,704716.8860000002,1276002.3760000002
538,2025-03-13,616933.57,100460.49,36844.725,-63615.76500000001,641101.1210000002,1258034.691
539,2025-03-17,580017.02,0.0,713.609,713.609,641814.7300000002,1221831.7500000002
540,2025-03-18,667555.98,87063.7,12497.588,-74566.112,567248.6180000001,1234804.5980000002
541,2025-03-19,670017.5,0.0,0.0,0.0,567248.6180000001,1237266.1180000002
542,2025-03-20,676132.83,0.0,50825.771,50825.771,618074.3890000002,1294207.219
543,2025-03-21,638358.1,0.0,37379.015,37379.015,655453.4040000001,1293811.5040000002
544,2025-03-24,604532.77,0.0,154532.195,154532.195,809985.5990000002,1414518.3690000002
545,2025-03-25,444336.01,0.0,45358.57,45358.57,855344.1690000002,1299680.1790000002
546,2025-03-26,396856.53,0.0,4833.411,4833.411,860177.5800000002,1257034.1100000003
547,2025-03-27,392967.28,0.0,0.0,0.0,860177.5800000002,1253144.8600000003
548,2025-03-28,389496.76,0.0,27618.575,27618.575,887796.1550000001,1277292.915
549,2025-04-01,439141.69,72254.256,24338.208,-47916.047999999995,839880.1070000002,1279021.7970000003
550,2025-04-02,531786.87,114411.417,0.0,-114411.417,725468.6900000002,1257255.56
551,2025-04-03,531965.91,0.0,0.0,0.0,725468.6900000002,1257434.6
552,2025-04-04,611058.06,101416.948,70411.147,-31005.801000000007,694462.8890000002,1305520.9490000003
553,2025-04-07,618430.98,93452.015,94640.873,1188.8580000000075,695651.7470000002,1314082.7270000002
554,2025-04-08,678530.05,144473.445,93092.298,-51381.14700000001,644270.6000000002,1322800.6500000004
555,2025-04-09,580531.46,0.0,0.0,0.0,644270.6000000002,1224802.06
556,2025-04-11,646241.35,52131.379,0.0,-52131.379,592139.2210000001,1238380.571
557,2025-04-15,789541.96,127680.297,10676.039,-117004.258,475134.9630000002,1264676.9230000002
558,2025-04-16,778740.85,0.0,2713.767,2713.767,477848.7300000002,1256589.58
559,2025-04-17,781479.22,0.0,0.0,0.0,477848.7300000002,1259327.9500000002
560,2025-04-21,791616.77,0.0,8170.629,8170.629,486019.35900000023,1277636.1290000002
561,2025-04-22,785003.93,0.0,33219.326,33219.326,519238.68500000023,1304242.6150000002
562,2025-04-23,756460.18,0.0,57020.92,57020.92,576259.6050000002,1332719.7850000001
563,2025-04-24,700930.16,0.0,154497.725,154497.725,730757.3300000002,1431687.4900000002
564,2025-04-25,529440.22,0.0,4631.811,4631.811,735389.1410000002,1264829.361
565,2025-04-28,525046.34,0.0,103173.467,103173.467,838562.6080000002,1363608.9480000003
566,2025-04-29,416681.12,0.0,31042.273,31042.273,869604.8810000002,1286286.0010000002
567,2025-04-30,378901.91,0.0,0.0,0.0,869604.8810000002,1248506.7910000002
568,2025-05-02,378656.57,0.0,117323.251,117323.251,986928.1320000002,1365584.7020000003
569,2025-05-05,261624.4,0.0,0.0,0.0,986928.1320000002,1248552.5320000001
570,2025-05-06,261572.98,0.0,0.0,0.0,986928.1320000002,1248501.1120000002
571,2025-05-07,265077.67,0.0,0.0,0.0,986928.1320000002,1252005.8020000001
572,2025-05-08,262608.09,0.0,0.0,0.0,986928.1320000002,1249536.2220000003
573,2025-05-09,263055.42,0.0,0.0,0.0,986928.1320000002,1249983.5520000001
574,2025-05-12,280168.43,0.0,27776.868,27776.868,1014705.0000000002,1294873.4300000002
575,2025-05-13,246338.96,0.0,250532.003,250532.003,1265237.0030000003,1511575.9630000002
