date,Buy,Sell,daily_pnl,cumulative_pnl,balance,daily_return
2023-02-15,16874.672509694996,29602.131831404997,12727.459321710001,-836787.2538587399,163212.74614126014,0.08457610435345608
2023-02-16,32941.43456603999,82247.86333647002,49306.42877043003,-787480.8250883098,212519.17491169018,0.3020991309573058
2023-02-17,32258.791795229998,5033.060905995,-27225.730889234997,-814706.5559775449,185293.44402245514,-0.12810952659000474
2023-02-20,39105.489873449995,5207.417864505,-33898.072008945,-848604.6279864899,151395.3720135101,-0.18294264099725543
2023-02-21,8031.693499829999,30578.14602522,22546.452525390003,-826058.1754611,173941.82453890005,0.1489243179994828
2023-02-22,18536.171854199998,10700.234789265,-7835.9370649349985,-833894.1125260349,166105.88747396506,-0.04504918288460613
2023-02-23,40502.132395725,11659.52940939,-28842.602986334998,-862736.71551237,137263.28448763,-0.17363985963986828
2023-02-24,25883.449927334997,8895.680205210001,-16987.769722125,-879724.485234495,120275.51476550498,-0.12376047816090208
2023-02-27,30046.236830609996,3481.4414935799996,-26564.795337029995,-906289.280571525,93710.71942847501,-0.2208661953251415
2023-02-28,11861.090901659998,32976.105989895,21115.015088235,-885174.26548329,114825.73451671004,0.22532123557488126
2023-03-01,12590.12317563,34338.471745409995,21748.348569779995,-863425.91691351,136574.08308649005,0.189403086871742
2023-03-02,17926.057749599997,11137.011889950001,-6789.045859649996,-870214.96277316,129785.03722684004,-0.04970962064120632
2023-03-03,12639.727495395,10883.5176879,-1756.2098074950009,-871971.172580655,128028.82741934503,-0.013531681656225758
2023-03-06,0.0,3157.4644749,3157.4644749,-868813.7081057549,131186.29189424508,0.024662136946377755
2023-03-08,0.0,8743.962849435,8743.962849435,-860069.7452563199,139930.25474368013,0.06665302237892301
2023-03-09,0.0,31089.230314335,31089.230314335,-828980.5149419849,171019.4850580151,0.22217661485204365
2023-03-10,24858.854825804996,27291.44612511,2432.591299305004,-826547.9236426799,173452.07635732007,0.014224059313941773
2023-03-13,44861.01309689999,3872.6574909750007,-40988.35560592499,-867536.2792486049,132463.7207513951,-0.23630939719330246
2023-03-14,38671.01892654,13416.822512235,-25254.196414305,-892790.4756629099,107209.52433709009,-0.19064990980965657
2023-03-15,21186.843227549998,23388.321291975,2201.4780644250022,-890588.9975984849,109411.00240151514,0.02053435157032446
2023-03-16,18786.076273964998,30661.93010727,11875.853833305002,-878713.1437651799,121286.8562348201,0.10854350634429877
2023-03-17,19211.423551319996,47398.247961345,28186.824410025,-850526.3193551549,149473.68064484512,0.2323980131487069
2023-03-20,0.0,9989.907697395001,9989.907697395001,-840536.4116577599,159463.58834224008,0.06683389111914173
2023-03-21,23320.900582979997,25617.28430277,2296.383719790003,-838240.0279379699,161759.9720620301,0.014400677569487152
2023-03-22,31389.439286204994,4429.734651180001,-26959.704635024995,-865199.7325729949,134800.2674270051,-0.16666486950607762
2023-03-23,0.0,2921.57054496,2921.57054496,-862278.1620280349,137721.83797196508,0.021673328997971142
2023-03-24,27257.017878089995,107914.34897865001,80657.33110056003,-781620.8309274749,218379.1690725251,0.5856538969293947
2023-03-27,53220.407575335,46661.338018935,-6559.069556399998,-788179.9004838748,211820.09951612516,-0.030035234515530362
2023-03-28,48614.90737603499,56061.89575623,7446.988380195005,-780732.9121036798,219267.08789632015,0.035157137576682596
2023-03-29,54356.279397419996,33547.654219545,-20808.625177874994,-801541.5372815549,198458.4627184451,-0.09490081424219188
2023-03-31,32490.679221,21922.220260575,-10568.458960425,-812109.9962419799,187890.00375802012,-0.053252750301802765
2023-04-03,10273.9930293,14292.772205714999,4018.779176414999,-808091.2170655649,191908.78293443506,0.021388999393446406
2023-04-05,8913.955350299999,28306.160554950002,19392.205204650003,-788699.011860915,211300.988139085,0.10104907606691049
2023-04-06,15768.545252459999,25937.550955529998,10169.005703069999,-778530.006157845,221469.99384215497,0.048125689295766216
2023-04-10,0.0,25673.39295795,25673.39295795,-752856.613199895,247143.38680010499,0.11592266976016541
2023-04-11,0.0,6202.284472035,6202.284472035,-746654.32872786,253345.67127214,0.025095894947217756
2023-04-12,0.0,41632.169896260006,41632.169896260006,-705022.1588316,294977.8411684,0.16432950950852998
2023-04-13,0.0,25533.54508581,25533.54508581,-679488.61374579,320511.38625421,0.08656089211539508
2023-04-17,0.0,21074.951862089998,21074.951862089998,-658413.6618836999,341586.33811630006,0.06575414405207636
2023-04-18,43963.94906903999,82988.04748139999,39024.09841236,-619389.56347134,380610.43652866,0.11424373301215995
2023-04-19,0.0,9333.428683544998,9333.428683544998,-610056.134787795,389943.865212205,0.024522261577139215
2023-04-20,53310.84307048499,7238.59910505,-46072.24396543499,-656128.37875323,343871.62124677,-0.11815096498662114
2023-04-21,0.0,43284.17825424,43284.17825424,-612844.20049899,387155.79950101,0.1258730746588077
2023-04-24,0.0,1929.6237446999999,1929.6237446999999,-610914.57675429,389085.42324571,0.00498410135451155
2023-04-25,0.0,10798.208117865,10798.208117865,-600116.368636425,399883.631363575,0.027752795331645874
2023-04-26,63187.59092645999,19573.113269025,-43614.47765743499,-643730.84629386,356269.15370614,-0.10906792435767554
2023-04-27,12231.9265068,14915.33921052,2683.4127037199996,-641047.43359014,358952.56640986004,0.007531981581356373
2023-04-28,0.0,14283.35365869,14283.35365869,-626764.07993145,373235.92006855004,0.039791758007326594
2023-05-02,148801.93277449498,0.0,-148801.93277449498,-775566.012705945,224433.98729405506,-0.39868063274072174
2023-05-03,0.0,44749.270050884996,44749.270050884996,-730816.7426550599,269183.2573449401,0.19938722557316702
2023-05-04,28087.752527835,25480.010698785,-2607.741829049999,-733424.4844841099,266575.5155158901,-0.009687607820676458
2023-05-05,13573.486501575,18265.353377985,4691.86687641,-728732.6176076999,271267.38239230006,0.017600516939187072
2023-05-08,46912.286421,11287.04922243,-35625.23719857,-764357.85480627,235642.14519373002,-0.13132886410593114
2023-05-09,31940.254546199998,25558.67456118,-6381.579985019998,-770739.43479129,229260.56520871003,-0.027081657993621833
2023-05-10,35586.267191474995,32462.01723825,-3124.2499532249967,-773863.684744515,226136.315255485,-0.013627506982637039
2023-05-11,47002.121015849996,13059.21377394,-33942.90724191,-807806.591986425,192193.408013575,-0.15009932041902196
2023-05-12,20831.500835144998,36058.879210815,15227.378375670003,-792579.2136107549,207420.78638924507,0.07922945189979935
2023-05-15,44013.23290864499,22614.474788099997,-21398.758120544993,-813977.9717312999,186022.02826870012,-0.10316592899415644
2023-05-16,44741.05336700999,9062.930072925,-35678.12329408499,-849656.0950253849,150343.90497461508,-0.19179515257488566
2023-05-17,38645.94135402,8409.845426310001,-30236.095927709997,-879892.1909530949,120107.80904690514,-0.20111288138228933
2023-05-18,18088.861670879996,31604.63429943,13515.772628550003,-866376.4183245449,133623.5816754551,0.11253034033175724
2023-05-19,26948.05497384,53465.06545596,26517.01048212,-839859.4078424249,160140.59215757507,0.1984455898400066
2023-05-22,50307.242920934994,27537.690858885006,-22769.55206204999,-862628.9599044749,137371.0400955251,-0.14218476249697642
2023-05-23,39174.863813084994,3811.8372870599997,-35363.026526024994,-897991.9864304999,102008.01356950006,-0.25742708580669027
2023-05-24,18430.303236344997,41040.19690182,22609.893665475007,-875382.092765025,124617.90723497502,0.22164821051113193
2023-05-25,5193.1306176749995,35471.02185162,30277.891233944996,-845104.20153108,154895.79846892005,0.24296581370809034
2023-05-26,37532.743503255,16060.7334897,-21472.010013555,-866576.2115446349,133423.7884553651,-0.13862228818209887
2023-05-29,33411.408705675,9592.32005802,-23819.088647655,-890395.3001922899,109604.69980771013,-0.17852205310167224
2023-05-30,26846.492808134997,33427.147501889995,6580.654693754997,-883814.6454985349,116185.3545014651,0.060039895235332486
2023-05-31,37083.430318934996,4325.4276875549995,-32758.002631379997,-916572.6481299149,83427.35187008511,-0.2819460574178212
2023-06-01,20132.102960969998,18777.050438715,-1355.0525222549986,-917927.7006521699,82072.29934783012,-0.016242305333688534
2023-06-02,12403.08294225,13617.975442950003,1214.8925007000034,-916712.8081514699,83287.19184853008,0.01480271066308414
2023-06-05,8847.23538699,22724.57684583,13877.341458840001,-902835.46669263,97164.53330737003,0.1666203548329246
2023-06-06,0.0,28177.184460149998,28177.184460149998,-874658.28223248,125341.71776752,0.2899945432868425
2023-06-07,20212.353196034997,39983.477109390005,19771.123913355008,-854887.158319125,145112.84168087505,0.15773777689903645
2023-06-08,5624.386747979999,84850.26325155,79225.87650357,-775661.281815555,224338.71818444505,0.545960478658392
2023-06-09,37000.41594249,27207.742892129998,-9792.673050360001,-785453.954865915,214546.045134085,-0.04365128378022021
2023-06-12,31135.048144200002,14488.069078350001,-16646.97906585,-802100.933931765,197899.06606823497,-0.07759163798822832
2023-06-13,0.0,13228.168490099999,13228.168490099999,-788872.7654416651,211127.23455833492,0.06684300614909877
2023-06-14,19222.3999968,72709.43912865,53487.039131850004,-735385.7263098151,264614.2736901849,0.2533403103760705
2023-06-15,14673.364395689998,53919.29185487999,39245.927459189996,-696139.798850625,303860.20114937495,0.14831372061637094
2023-06-16,73893.06041617498,7710.126630525001,-66182.93378564998,-762322.732636275,237677.267363725,-0.2178071808526021
2023-06-19,51094.792869119985,6023.825459685,-45070.96740943498,-807393.70004571,192606.29995429004,-0.18963095591494428
2023-06-20,77072.99475875997,0.0,-77072.99475875997,-884466.6948044699,115533.30519553006,-0.40015822315807525
2023-06-21,7354.298591639999,39613.10737986,32258.808788219998,-852207.8860162499,147792.1139837501,0.2792165318357751
2023-06-22,42429.099477765,10084.410569925,-32344.688907839998,-884552.57492409,115447.42507591005,-0.21885260340342916
2023-06-23,32801.985636419995,17746.971049215,-15055.014587204994,-899607.589511295,100392.41048870503,-0.1304058066024938
2023-06-26,33168.39460935,2242.5538613400004,-30925.84074801,-930533.4302593049,69466.56974069506,-0.30804958858408305
2023-06-27,14044.722531839996,26233.163791785002,12188.441259945006,-918344.9889993599,81655.01100064011,0.17545765258659074
2023-06-28,0.0,9461.932076520001,9461.932076520001,-908883.0569228398,91116.94307716016,0.115876931012181
2023-06-30,6738.495964199999,95208.123867705,88469.627903505,-820413.4290193348,179586.57098066516,0.9709459614836577
2023-07-03,26139.16305,2852.9595895949997,-23286.203460405,-843699.6324797398,156300.36752026016,-0.129665616606222
2023-07-04,0.0,9948.450416175001,9948.450416175001,-833751.1820635649,166248.8179364351,0.06364956509066055
2023-07-05,28514.692190985,71214.22288161,42699.530690625,-791051.6513729399,208948.34862706007,0.2568411085301734
2023-07-06,14915.146646399997,57775.625825715,42860.479179315,-748191.1721936249,251808.8278063751,0.2051247567206873
2023-07-07,17421.1011975,161897.93089411498,144476.829696615,-603714.3424970099,396285.6575029901,0.5737560154471966
2023-07-10,13354.207967099996,47543.60452428,34189.39655718001,-569524.9459398299,430475.0540601701,0.08627462515955941
2023-07-11,123013.82569475999,15562.274148,-107451.55154675999,-676976.49748659,323023.50251341006,-0.2496115640924942
2023-07-12,44323.56786858,41808.256708185,-2515.311160395002,-679491.808646985,320508.191353015,-0.007786774463231616
2023-07-13,102039.94153353,3661.9815228300004,-98377.9600107,-777869.768657685,222130.23134231498,-0.3069436684142164
2023-07-14,79508.62394475,3042.0784764,-76466.54546835,-854336.314126035,145663.68587396503,-0.3442419566497942
2023-07-17,30981.19763739,14312.659958055001,-16668.537679335,-871004.85180537,128995.14819463005,-0.11443166208053646
2023-07-18,11763.144152759998,103231.03181382001,91467.88766106001,-779536.96414431,220463.03585569002,0.7090800618566806
2023-07-19,31325.263134164998,35607.580081695,4282.316947530002,-775254.64719678,224745.35280322004,0.019424194767657665
2023-07-20,22766.65017627,46355.881641075,23589.231464805,-751665.415731975,248334.584268025,0.10495981861506598
2023-07-21,0.0,94408.613508375,94408.613508375,-657256.8022236,342743.1977764,0.38016699843337465
2023-07-24,104225.97676490998,9591.813759825,-94634.16300508498,-751890.965228685,248109.03477131505,-0.2761080704709499
2023-07-25,45740.89137617999,18479.394068039997,-27261.497308139995,-779152.462536825,220847.53746317502,-0.10987708421528164
2023-07-26,14171.181999974999,10664.05889637,-3507.1231036049994,-782659.58564043,217340.41435957002,-0.015880290737630642
2023-07-27,52416.60327403499,19266.706032975002,-33149.89724105999,-815809.48288149,184190.51711850998,-0.15252523254242323
2023-07-28,37731.040602255,15731.621416215,-21999.419186040002,-837808.90206753,162191.09793247003,-0.11943839199867878
2023-07-31,36647.60734634999,6295.683689325,-30351.923657024992,-868160.825724555,131839.17427544505,-0.18713680370831642
2023-08-01,7902.1393951499995,25654.7667528,17752.62735765,-850408.198366905,149591.80163309502,0.13465366007648294
2023-08-02,7434.9193818899985,103464.69102072,96029.77163883,-754378.426728075,245621.57327192498,0.641945418067515
2023-08-03,79504.14723751499,42319.81027755,-37184.33695996499,-791562.76368804,208437.23631196003,-0.15138872561002026
2023-08-04,66458.33131938,19485.778521195,-46972.552798185,-838535.316486225,161464.683513775,-0.22535586073441793
2023-08-07,33630.156444885,57953.71558269,24323.559137805,-814211.75734842,185788.24265158002,0.1506432156461628
2023-08-08,45043.806968159995,34918.112409525,-10125.694558634998,-824337.451907055,175662.548092945,-0.054501266679314764
2023-08-09,59304.172587659996,9832.52178585,-49471.65080181,-873809.102708865,126190.89729113504,-0.2816289034793801
2023-08-10,29039.94915822,42787.677297195,13747.728138974999,-860061.37456989,139938.62543011003,0.10894389717554342
2023-08-11,41360.177964104994,20446.09275069,-20914.085213414994,-880975.459783305,119024.54021669505,-0.149451841113447
2023-08-14,45634.16146789499,0.0,-45634.16146789499,-926609.6212512,73390.37874880002,-0.3834012833388297
2023-08-16,20154.206077004997,96742.8205398,76588.614462795,-850021.006788405,149978.993211595,1.0435784058962532
2023-08-17,37602.207577935,34922.48900355,-2679.7185743849986,-852700.72536279,147299.27463720995,-0.017867292725484596
2023-08-18,5145.60941895,111439.29496419,106293.68554524,-746407.03981755,253592.96018245,0.7216171689034829
2023-08-21,85027.10201485499,12736.00519605,-72291.09681880499,-818698.136636355,181301.86336364504,-0.285067443381687
2023-08-22,11215.052974124997,82193.059779885,70978.00680576001,-747720.129830595,252279.870169405,0.3914907739442053
2023-08-23,12657.764519399998,50935.62382955999,38277.85931015999,-709442.270520435,290557.72947956505,0.1517277588753181
2023-08-24,21718.740143099993,28984.393592999997,7265.6534499000045,-702176.617070535,297823.38292946503,0.025005885965979635
2023-08-25,43210.76060301,36955.56086658,-6255.199736429997,-708431.8168069649,291568.1831930351,-0.021003051120104366
2023-08-28,115731.23453891999,0.0,-115731.23453891999,-824163.0513458849,175836.94865411508,-0.3969268295035443
2023-08-29,28145.408911619998,10736.1230301,-17409.285881519998,-841572.3372274049,158427.66277259507,-0.09900812095963651
2023-08-30,17549.894161799995,73197.158076495,55647.26391469501,-785925.0733127099,214074.92668729008,0.35124714295994086
2023-08-31,15982.746179399997,46365.241312035,30382.495132635006,-755542.5781800749,244457.42181992508,0.14192458501698435
2023-09-01,66783.99925196999,23548.612730085,-43235.38652188499,-798777.9647019599,201222.03529804014,-0.17686264626374681
2023-09-04,51877.06490966999,30473.45506098,-21403.609848689994,-820181.5745506498,179818.42544935015,-0.10636812124968331
2023-09-05,0.0,96054.49266669,96054.49266669,-724127.0818839598,275872.9181160402,0.5341749179855093
2023-09-06,0.0,61922.205445365,61922.205445365,-662204.8764385948,337795.1235614052,0.22445916717101877
2023-09-07,22227.502397099997,166722.145830135,144494.643433035,-517710.23300555977,482289.76699444023,0.4277582278560288
2023-09-08,33528.834639299996,67513.801322295,33984.966682995,-483725.2663225648,516274.7336774352,0.07046586722082937
2023-09-11,27434.964486929995,76151.147030595,48716.18254366501,-435009.0837788998,564990.9162211001,0.09436096590793541
2023-09-12,36912.374033534994,92759.487305355,55847.11327182,-379161.9705070798,620838.0294929203,0.09884603746437093
2023-09-13,204022.226683275,48224.94252925499,-155797.28415402,-534959.2546610998,465040.74533890025,-0.25094674738477285
2023-09-14,120652.74820598998,17301.970360350002,-103350.77784563997,-638310.0325067397,361689.9674932603,-0.22224026363608784
2023-09-15,123497.51037624,0.0,-123497.51037624,-761807.5428829797,238192.45711702027,-0.3414457725553066
2023-09-18,16500.96259812,35523.807707925,19022.845109805,-742784.6977731747,257215.30222682527,0.0798633396709929
2023-09-20,0.0,15117.887864115,15117.887864115,-727666.8099090598,272333.1900909402,0.05877522734158025
2023-09-22,78460.77400160999,37431.84904164,-41028.92495996998,-768695.7348690297,231304.26513097028,-0.15065708643984654
2023-09-25,54766.544077244995,30744.616667939998,-24021.927409304997,-792717.6622783347,207282.33772166527,-0.10385423457584397
2023-09-26,28375.21321635,33458.2530552,5083.039838850003,-787634.6224394847,212365.3775605153,0.024522300813084374
2023-09-27,44235.03522437999,57149.70978329999,12914.67455892,-774719.9478805647,225280.05211943528,0.06081346548704647
2023-09-28,0.0,8685.12632985,8685.12632985,-766034.8215507147,233965.17844928533,0.03855257599658901
2023-09-29,91721.38173197999,0.0,-91721.38173197999,-857756.2032826947,142243.79671730532,-0.392030054813741
2023-10-03,11171.157207209999,14576.829958620001,3405.672751410002,-854350.5305312846,145649.46946871537,0.02394250455911595
2023-10-04,28494.121370715,45794.842312005,17300.72094129,-837049.8095899946,162950.1904100054,0.11878327469641836
2023-10-05,49989.68714239499,20283.445415835,-29706.24172655999,-866756.0513165545,133243.94868344546,-0.18230258983935455
2023-10-06,30579.13524666,63906.330384315006,33327.195137655006,-833428.8561788995,166571.14382110047,0.2501216412974383
2023-10-09,19160.567355929998,38946.053066894994,19785.485710964997,-813643.3704679345,186356.62953206548,0.11878099205595216
2023-10-10,67290.36791977499,13042.605338999998,-54247.76258077499,-867891.1330487095,132108.86695129052,-0.2910964998507918
2023-10-11,0.0,39776.04476937,39776.04476937,-828115.0882793395,171884.91172066052,0.30108535246188817
2023-10-12,14208.70822371,72321.445565595,58112.737341885004,-770002.3509374545,229997.6490625455,0.33809097471177196
2023-10-13,11745.597864,65251.52680635,53505.92894235,-716496.4219951045,283503.5780048955,0.23263685155233738
2023-10-16,44311.20935240999,52355.7904014,8044.5810489900105,-708451.8409461145,291548.1590538855,0.0283755891393056
2023-10-17,17205.698469959996,48497.21432991,31291.515859950003,-677160.3250861645,322839.6749138355,0.10732880619618834
2023-10-18,18243.964053314998,40138.554566700004,21894.590513385006,-655265.7345727795,344734.2654272205,0.06781877264381642
2023-10-19,85181.38316688,43323.907700024996,-41857.475466855,-697123.2100396345,302876.7899603655,-0.12141953865532362
2023-10-20,78087.13419506999,27176.412219165,-50910.72197590499,-748033.9320155395,251966.0679844605,-0.16809053603139146
2023-10-23,76551.88400359498,50306.962410269996,-26244.921593324987,-774278.8536088645,225721.14639113552,-0.10416053956496862
2023-10-25,66735.68686784999,87785.544766815,21049.857898965012,-753228.9957098995,246771.00429010054,0.09325602955466672
2023-10-26,74043.51583629,35901.204678179995,-38142.31115811,-791371.3068680095,208628.6931319905,-0.15456561141709535
2023-10-27,41805.54523645499,143825.33176893002,102019.78653247503,-689351.5203355345,310648.4796644655,0.4890017044200696
2023-10-30,0.0,12575.775890745,12575.775890745,-676775.7444447895,323224.2555552105,0.040482335224457655
2023-10-31,31704.751703624996,56776.175301690004,25071.42359806501,-651704.3208467244,348295.67915327556,0.07756665277177044
2023-11-01,68982.55323959998,699.5448149399999,-68283.00842465997,-719987.3292713844,280012.6707286156,-0.19604896790755322
2023-11-02,0.0,21165.167890755,21165.167890755,-698822.1613806294,301177.8386193706,0.07558646483990006
2023-11-03,29541.290293514998,32842.475284365,3301.1849908500008,-695520.9763897794,304479.02361022064,0.01096091600226301
2023-11-06,0.0,17640.135152055,17640.135152055,-677880.8412377244,322119.1587622756,0.057935469389303496
2023-11-07,0.0,35890.261307505,35890.261307505,-641990.5799302195,358009.42006978055,0.1114192072443354
2023-11-08,0.0,8705.908042335,8705.908042335,-633284.6718878845,366715.3281121155,0.02431753902072753
2023-11-09,21053.473405964996,43701.111378764996,22647.6379728,-610637.0339150846,389362.96608491545,0.061758089277020645
2023-11-10,30274.59897462,92897.50175275498,62622.90277813498,-548014.1311369495,451985.8688630505,0.16083425552207675
2023-11-13,41634.07833584999,21415.829787945,-20218.24854790499,-568232.3796848545,431767.62031514547,-0.044732036863814106
2023-11-15,31227.446580329994,33659.15721993,2431.7106396000054,-565800.6690452545,434199.3309547455,0.005631989350718625
2023-11-16,13043.542512,60155.834194755,47112.291682755,-518688.3773624995,481311.6226375005,0.10850383297266131
2023-11-17,0.0,29271.082891725,29271.082891725,-489417.2944707745,510582.7055292255,0.060815242173718476
2023-11-20,0.0,49140.789930089995,49140.789930089995,-440276.50454068446,559723.4954593156,0.09624452492795466
2023-11-21,0.0,25635.849344145,25635.849344145,-414640.6551965395,585359.3448034605,0.045800916974385375
2023-11-22,0.0,66267.45843277499,66267.45843277499,-348373.1967637645,651626.8032362355,0.1132081669508922
2023-11-23,68372.0385348,21636.898597845,-46735.139936955,-395108.3367007195,604891.6632992805,-0.07172071453299644
2023-11-24,0.0,24404.542533494998,24404.542533494998,-370703.7941672245,629296.2058327754,0.04034531142384168
2023-11-28,50947.482160575004,2766.319386525,-48181.162774050004,-418884.9569412745,581115.0430587255,-0.07656356788340979
2023-11-29,16704.797994885,49952.86893819,33248.07094330499,-385636.88599796954,614363.1140020305,0.05721426650444661
2023-11-30,69923.27267425499,21273.774095835004,-48649.49857841998,-434286.3845763895,565713.6154236104,-0.07918688064052493
2023-12-01,63999.587501849994,99939.57321717,35939.98571532,-398346.3988610695,601653.6011389305,0.0635303530540059
2023-12-04,46143.584712225,26565.86588166,-19577.718830564998,-417924.1176916345,582075.8823083655,-0.032539851491795835
2023-12-05,0.0,32584.678394309998,32584.678394309998,-385339.4392973245,614660.5607026755,0.05598012112284634
2023-12-06,0.0,23921.762356935,23921.762356935,-361417.6769403895,638582.3230596106,0.038918655085967924
2023-12-07,71342.32877771999,24460.106583825003,-46882.22219389498,-408299.89913428447,591700.1008657155,-0.07341609766031476
2023-12-08,39467.9329044,31051.40174577,-8416.531158629998,-416716.43029291445,583283.5697070856,-0.014224319289984466
2023-12-11,62626.73061644999,84108.53992734,21481.809310890007,-395234.62098202447,604765.3790179755,0.036829100675127346
2023-12-12,0.0,25189.38856683,25189.38856683,-370045.23241519445,629954.7675848056,0.041651505593347515
2023-12-13,149022.17274945,23891.37040431,-125130.80234514,-495176.0347603344,504823.9652396656,-0.19863458264611789
2023-12-14,69459.20738757,20388.18808332,-49071.01930425,-544247.0540645844,455752.94593541557,-0.09720421906070464
2023-12-15,71943.08886764999,2570.613198615,-69372.47566903499,-613619.5297336194,386380.4702663806,-0.15221508996864652
2023-12-18,40855.89241734,52541.032913459996,11685.140496119995,-601934.3892374994,398065.61076250055,0.030242575376710823
2023-12-19,0.0,58994.8284177,58994.8284177,-542939.5608197994,457060.43918020057,0.14820378053933014
2023-12-20,65722.28854190999,60917.639796585005,-4804.6487453249865,-547744.2095651245,452255.7904348755,-0.010512064343050187
2023-12-21,165577.48677970498,24661.834004475,-140915.65277522997,-688659.8623403545,311340.1376596455,-0.31158396587853476
2023-12-22,54442.06793024999,0.0,-54442.06793024999,-743101.9302706044,256898.06972939556,-0.17486363415746153
2023-12-26,62274.76328072999,1101.91073625,-61172.85254447999,-804274.7828150844,195725.21718491556,-0.23812110619950022
2023-12-27,25042.520002499998,23315.861024775004,-1726.6589777249937,-806001.4417928094,193998.5582071906,-0.008821852403891661
2023-12-28,9786.662885999998,32199.610732425,22412.947846425002,-783588.4939463844,216411.5060536156,0.11553151762338332
2023-12-29,49761.885838664995,7342.045669935,-42419.84016872999,-826008.3341151144,173991.6658848856,-0.19601471724992547
2024-01-02,22548.032632125,11837.55258801,-10710.480044115,-836718.8141592294,163281.1858407706,-0.0615574314415791
2024-01-03,15428.635982759999,36836.128898099996,21407.492915339997,-815311.3212438894,184688.6787561106,0.1311081420992144
2024-01-04,0.0,78496.76607858,78496.76607858,-736814.5551653095,263185.44483469054,0.4250220782738845
2024-01-05,0.0,65183.692858200004,65183.692858200004,-671630.8623071094,328369.1376928906,0.2476721039765044
2024-01-08,13505.134092449998,62771.60117439,49266.467081940005,-622364.3952251694,377635.60477483063,0.15003379254239424
2024-01-09,63128.542456979994,95845.489174395,32716.946717415005,-589647.4485077544,410352.55149224564,0.08663628721376226
2024-01-10,95203.088205225,63511.432607384995,-31691.65559784,-621339.1041055943,378660.89589440566,-0.07723031203922914
2024-01-11,49049.498503005,55099.25165394,6049.753150935001,-615289.3509546593,384710.6490453407,0.01597670426634723
2024-01-12,0.0,81376.12323918,81376.12323918,-533913.2277154793,466086.7722845207,0.2115255281888213
2024-01-15,25709.369110424996,27287.966867850002,1578.5977574250064,-532334.6299580543,467665.3700419457,0.0033869181690944217
2024-01-16,57239.709501975,27225.39454281,-30014.314959164996,-562348.9449172192,437651.0550827808,-0.06417904100205862
