,date,portfolio_value,total_buy_cost,total_sell_value,net_flow,balance,asset_valuation
69,2020-04-21,129536.93,0.0,0.0,0.0,665909.5990000002,795446.5290000001
70,2020-04-22,129910.09,0.0,0.0,0.0,665909.5990000002,795819.6890000001
71,2020-04-23,127982.25,0.0,0.0,0.0,665909.5990000002,793891.8490000002
72,2020-04-24,127604.74,0.0,0.0,0.0,665909.5990000002,793514.3390000002
73,2020-04-27,129976.71,0.0,0.0,0.0,665909.5990000002,795886.3090000001
74,2020-04-28,129751.68,0.0,0.0,0.0,665909.5990000002,795661.2790000001
75,2020-04-29,131846.57,0.0,0.0,0.0,665909.5990000002,797756.1690000002
76,2020-04-30,136920.96,0.0,0.0,0.0,665909.5990000002,802830.5590000001
77,2020-05-04,131771.45,0.0,0.0,0.0,665909.5990000002,797681.0490000001
78,2020-05-05,210862.42,79721.783,0.0,-79721.783,586187.8160000001,797050.2360000001
79,2020-05-06,210265.8,0.0,0.0,0.0,586187.8160000001,796453.6160000002
80,2020-05-07,208085.36,0.0,0.0,0.0,586187.8160000001,794273.1760000001
81,2020-05-08,209530.69,0.0,0.0,0.0,586187.8160000001,795718.506
82,2020-05-11,207261.57,0.0,0.0,0.0,586187.8160000001,793449.3860000002
83,2020-05-12,206822.71,0.0,0.0,0.0,586187.8160000001,793010.5260000001
84,2020-05-13,208536.5,0.0,0.0,0.0,586187.8160000001,794724.3160000001
85,2020-05-14,209751.04,0.0,0.0,0.0,586187.8160000001,795938.8560000001
86,2020-05-15,212240.55,0.0,24753.217,24753.217,610941.033,823181.5830000001
87,2020-05-18,180125.92,0.0,0.0,0.0,610941.033,791066.9530000001
88,2020-05-19,232120.81,48540.418,0.0,-48540.418,562400.6150000001,794521.425
89,2020-05-20,236766.89,0.0,0.0,0.0,562400.6150000001,799167.5050000001
90,2020-05-21,236123.51,0.0,0.0,0.0,562400.6150000001,798524.1250000001
91,2020-05-22,234137.16,0.0,0.0,0.0,562400.6150000001,796537.7750000001
92,2020-05-26,233598.14,0.0,0.0,0.0,562400.6150000001,795998.7550000001
93,2020-05-27,235990.48,0.0,0.0,0.0,562400.6150000001,798391.0950000001
94,2020-05-28,236047.36,0.0,0.0,0.0,562400.6150000001,798447.9750000001
95,2020-05-29,237373.5,0.0,0.0,0.0,562400.6150000001,799774.1150000001
96,2020-06-01,243294.76,0.0,0.0,0.0,562400.6150000001,805695.3750000001
97,2020-06-02,246797.52,0.0,80269.784,80269.784,642670.3990000001,889467.9190000001
98,2020-06-03,168111.93,0.0,0.0,0.0,642670.3990000001,810782.3290000001
99,2020-06-04,167991.6,0.0,0.0,0.0,642670.3990000001,810661.9990000001
100,2020-06-05,173342.69,0.0,77196.616,77196.616,719867.0150000001,893209.7050000001
101,2020-06-08,95301.22,0.0,0.0,0.0,719867.0150000001,815168.2350000001
102,2020-06-09,93880.38,0.0,0.0,0.0,719867.0150000001,813747.3950000001
103,2020-06-10,96041.75,0.0,0.0,0.0,719867.0150000001,815908.7650000001
104,2020-06-11,97186.46,0.0,0.0,0.0,719867.0150000001,817053.4750000001
105,2020-06-12,98064.9,0.0,0.0,0.0,719867.0150000001,817931.9150000002
106,2020-06-15,98288.76,0.0,0.0,0.0,719867.0150000001,818155.7750000001
107,2020-06-16,102841.38,0.0,0.0,0.0,719867.0150000001,822708.3950000001
108,2020-06-17,102807.2,0.0,0.0,0.0,719867.0150000001,822674.2150000001
109,2020-06-18,102347.96,0.0,0.0,0.0,719867.0150000001,822214.9750000001
110,2020-06-19,104681.18,0.0,0.0,0.0,719867.0150000001,824548.1950000001
111,2020-06-22,100129.78,0.0,0.0,0.0,719867.0150000001,819996.7950000002
112,2020-06-23,100710.59,0.0,0.0,0.0,719867.0150000001,820577.6050000001
113,2020-06-24,99657.26,0.0,0.0,0.0,719867.0150000001,819524.2750000001
114,2020-06-25,95225.65,0.0,0.0,0.0,719867.0150000001,815092.6650000002
115,2020-06-26,97236.04,0.0,0.0,0.0,719867.0150000001,817103.0550000002
116,2020-06-29,96372.68,0.0,0.0,0.0,719867.0150000001,816239.6950000001
117,2020-06-30,95652.43,0.0,0.0,0.0,719867.0150000001,815519.4450000001
118,2020-07-01,98581.26,0.0,0.0,0.0,719867.0150000001,818448.2750000001
119,2020-07-02,99976.46,0.0,0.0,0.0,719867.0150000001,819843.4750000001
120,2020-07-03,99159.91,0.0,0.0,0.0,719867.0150000001,819026.9250000002
121,2020-07-06,100444.12,0.0,0.0,0.0,719867.0150000001,820311.1350000001
122,2020-07-07,166986.06,66382.986,0.0,-66382.986,653484.0290000001,820470.0890000002
123,2020-07-08,165979.33,0.0,0.0,0.0,653484.0290000001,819463.359
124,2020-07-09,164303.45,0.0,0.0,0.0,653484.0290000001,817787.479
125,2020-07-10,159689.67,0.0,0.0,0.0,653484.0290000001,813173.6990000001
126,2020-07-13,156197.54,0.0,0.0,0.0,653484.0290000001,809681.5690000001
127,2020-07-14,150403.4,0.0,0.0,0.0,653484.0290000001,803887.4290000001
128,2020-07-15,151030.69,0.0,54368.764,54368.764,707852.7930000001,858883.483
129,2020-07-16,244587.47,145391.224,0.0,-145391.224,562461.5690000001,807049.0390000001
130,2020-07-17,305589.31,57086.659,0.0,-57086.659,505374.91000000015,810964.2200000002
131,2020-07-20,306316.26,0.0,0.0,0.0,505374.91000000015,811691.1700000002
132,2020-07-21,310719.73,0.0,0.0,0.0,505374.91000000015,816094.6400000001
133,2020-07-22,307978.26,0.0,0.0,0.0,505374.91000000015,813353.1700000002
134,2020-07-23,312797.42,0.0,0.0,0.0,505374.91000000015,818172.3300000001
135,2020-07-24,309737.85,0.0,0.0,0.0,505374.91000000015,815112.7600000001
136,2020-07-27,303024.49,0.0,0.0,0.0,505374.91000000015,808399.4000000001
137,2020-07-28,308951.17,0.0,0.0,0.0,505374.91000000015,814326.0800000001
138,2020-07-29,311557.59,0.0,0.0,0.0,505374.91000000015,816932.5000000002
139,2020-07-30,308422.88,0.0,0.0,0.0,505374.91000000015,813797.7900000002
140,2020-07-31,305006.13,0.0,0.0,0.0,505374.91000000015,810381.0400000002
141,2020-08-03,295858.12,0.0,0.0,0.0,505374.91000000015,801233.0300000001
142,2020-08-04,297495.53,0.0,0.0,0.0,505374.91000000015,802870.4400000002
143,2020-08-05,299633.39,0.0,0.0,0.0,505374.91000000015,805008.3000000002
144,2020-08-06,300590.71,0.0,0.0,0.0,505374.91000000015,805965.6200000001
145,2020-08-07,304097.4,0.0,0.0,0.0,505374.91000000015,809472.3100000002
146,2020-08-10,306202.67,0.0,0.0,0.0,505374.91000000015,811577.5800000001
147,2020-08-11,308491.57,0.0,0.0,0.0,505374.91000000015,813866.4800000002
148,2020-08-12,314631.7,0.0,0.0,0.0,505374.91000000015,820006.6100000001
149,2020-08-13,313855.08,0.0,71039.659,71039.659,576414.5690000001,890269.6490000002
150,2020-08-14,323084.29,74213.085,0.0,-74213.085,502201.4840000001,825285.7740000001
151,2020-08-17,327504.66,0.0,0.0,0.0,502201.4840000001,829706.1440000001
152,2020-08-18,473309.86,141614.972,0.0,-141614.972,360586.5120000001,833896.3720000001
153,2020-08-19,475628.67,0.0,0.0,0.0,360586.5120000001,836215.182
154,2020-08-20,471241.75,0.0,0.0,0.0,360586.5120000001,831828.2620000001
155,2020-08-21,470704.38,0.0,41869.645,41869.645,402456.1570000001,873160.5370000001
156,2020-08-24,436529.47,0.0,0.0,0.0,402456.1570000001,838985.6270000001
157,2020-08-25,443253.9,0.0,0.0,0.0,402456.1570000001,845710.0570000001
158,2020-08-26,441401.83,0.0,65312.168,65312.168,467768.32500000007,909170.155
159,2020-08-27,375555.48,0.0,162099.109,162099.109,629867.4340000001,1005422.9140000001
160,2020-08-28,218049.36,0.0,0.0,0.0,629867.4340000001,847916.7940000001
161,2020-08-31,213092.16,0.0,0.0,0.0,629867.4340000001,842959.5940000002
162,2020-09-01,475410.48,251557.801,0.0,-251557.801,378309.63300000003,853720.113
163,2020-09-02,476978.97,0.0,0.0,0.0,378309.63300000003,855288.603
164,2020-09-03,474665.43,0.0,0.0,0.0,378309.63300000003,852975.0630000001
165,2020-09-04,462125.27,0.0,0.0,0.0,378309.63300000003,840434.903
166,2020-09-07,461778.2,0.0,0.0,0.0,378309.63300000003,840087.8330000001
167,2020-09-08,452166.5,0.0,0.0,0.0,378309.63300000003,830476.133
168,2020-09-09,531793.8,73592.086,0.0,-73592.086,304717.547,836511.3470000001
169,2020-09-10,526985.84,0.0,0.0,0.0,304717.547,831703.387
170,2020-09-11,528061.68,0.0,0.0,0.0,304717.547,832779.2270000001
171,2020-09-14,526671.62,0.0,0.0,0.0,304717.547,831389.167
172,2020-09-15,537854.46,0.0,128506.115,128506.115,433223.662,971078.122
173,2020-09-16,415808.52,0.0,0.0,0.0,433223.662,849032.182
174,2020-09-17,426462.5,0.0,0.0,0.0,433223.662,859686.162
175,2020-09-18,441959.22,0.0,154985.246,154985.246,588208.908,1030168.128
176,2020-09-21,268280.88,0.0,192352.951,192352.951,780561.859,1048842.739
177,2020-09-22,239871.17,163966.21,0.0,-163966.21,616595.6490000001,856466.8190000001
178,2020-09-23,328530.43,85215.228,0.0,-85215.228,531380.4210000001,859910.851
179,2020-09-24,437402.14,124590.004,0.0,-124590.004,406790.41700000013,844192.5570000001
180,2020-09-25,618376.14,162713.818,0.0,-162713.818,244076.59900000016,862452.7390000002
181,2020-09-28,639419.67,0.0,0.0,0.0,244076.59900000016,883496.2690000002
182,2020-09-29,637850.8,0.0,0.0,0.0,244076.59900000016,881927.3990000002
183,2020-09-30,632385.93,0.0,0.0,0.0,244076.59900000016,876462.5290000002
184,2020-10-01,638916.09,0.0,0.0,0.0,244076.59900000016,882992.6890000001
185,2020-10-05,638927.35,0.0,0.0,0.0,244076.59900000016,883003.9490000001
186,2020-10-06,643322.42,0.0,0.0,0.0,244076.59900000016,887399.0190000002
187,2020-10-07,635820.17,0.0,0.0,0.0,244076.59900000016,879896.7690000002
188,2020-10-08,633683.67,0.0,0.0,0.0,244076.59900000016,877760.2690000002
189,2020-10-09,640705.65,0.0,0.0,0.0,244076.59900000016,884782.2490000002
190,2020-10-12,633806.96,0.0,0.0,0.0,244076.59900000016,877883.5590000001
191,2020-10-13,628766.65,0.0,49046.737,49046.737,293123.3360000001,921889.9860000001
192,2020-10-14,579340.89,0.0,0.0,0.0,293123.3360000001,872464.2260000001
193,2020-10-15,574146.99,0.0,0.0,0.0,293123.3360000001,867270.3260000001
194,2020-10-16,573039.93,0.0,81711.825,81711.825,374835.1610000001,947875.0910000001
195,2020-10-19,500983.52,0.0,0.0,0.0,374835.1610000001,875818.6810000001
196,2020-10-20,607168.1,101573.236,0.0,-101573.236,273261.92500000005,880430.025
197,2020-10-21,616799.83,0.0,0.0,0.0,273261.92500000005,890061.755
198,2020-10-22,617608.98,0.0,0.0,0.0,273261.92500000005,890870.905
199,2020-10-23,635775.86,0.0,0.0,0.0,273261.92500000005,909037.785
200,2020-10-26,622515.59,0.0,167935.539,167935.539,441197.46400000004,1063713.054
201,2020-10-27,449030.66,0.0,0.0,0.0,441197.46400000004,890228.1240000001
202,2020-10-28,443726.93,0.0,0.0,0.0,441197.46400000004,884924.3940000001
203,2020-10-29,439331.67,0.0,0.0,0.0,441197.46400000004,880529.1340000001
204,2020-10-30,444213.32,0.0,0.0,0.0,441197.46400000004,885410.784
205,2020-11-02,442231.93,0.0,0.0,0.0,441197.46400000004,883429.3940000001
206,2020-11-03,437645.11,0.0,0.0,0.0,441197.46400000004,878842.574
207,2020-11-04,437791.57,0.0,90727.713,90727.713,531925.177,969716.747
208,2020-11-05,354452.5,0.0,0.0,0.0,531925.177,886377.677
209,2020-11-06,359366.18,0.0,0.0,0.0,531925.177,891291.3570000001
210,2020-11-09,363949.25,0.0,0.0,0.0,531925.177,895874.427
211,2020-11-10,371300.58,0.0,0.0,0.0,531925.177,903225.757
212,2020-11-11,490895.23,119892.876,105088.711,-14804.165000000008,517121.012,1008016.242
213,2020-11-12,391512.94,0.0,0.0,0.0,517121.012,908633.952
214,2020-11-13,387522.92,0.0,85169.831,85169.831,602290.843,989813.763
215,2020-11-14,307666.96,0.0,0.0,0.0,602290.843,909957.8030000001
216,2020-11-17,307017.14,0.0,0.0,0.0,602290.843,909307.983
217,2020-11-18,309706.08,0.0,0.0,0.0,602290.843,911996.923
218,2020-11-19,307213.72,0.0,70652.096,70652.096,672942.939,980156.659
219,2020-11-20,244486.02,0.0,0.0,0.0,672942.939,917428.959
220,2020-11-23,247639.12,0.0,83350.254,83350.254,756293.193,1003932.313
221,2020-11-24,167729.22,0.0,0.0,0.0,756293.193,924022.413
222,2020-11-25,164081.6,0.0,0.0,0.0,756293.193,920374.793
223,2020-11-26,165602.62,0.0,0.0,0.0,756293.193,921895.813
224,2020-11-27,163770.94,0.0,0.0,0.0,756293.193,920064.1329999999
225,2020-12-01,163806.78,0.0,0.0,0.0,756293.193,920099.973
226,2020-12-02,164309.82,0.0,0.0,0.0,756293.193,920603.013
227,2020-12-03,167919.94,0.0,0.0,0.0,756293.193,924213.1329999999
228,2020-12-04,171090.26,0.0,0.0,0.0,756293.193,927383.453
229,2020-12-07,182981.5,0.0,0.0,0.0,756293.193,939274.693
230,2020-12-08,186165.9,0.0,185889.813,185889.813,942183.006,1128348.906
231,2020-12-11,137402.16,139674.721,0.0,-139674.721,802508.285,939910.4450000001
232,2020-12-14,137766.3,0.0,0.0,0.0,802508.285,940274.585
233,2020-12-15,138407.88,0.0,0.0,0.0,802508.285,940916.165
234,2020-12-16,138211.36,0.0,0.0,0.0,802508.285,940719.645
235,2020-12-17,137933.92,0.0,0.0,0.0,802508.285,940442.2050000001
236,2020-12-18,140332.62,0.0,0.0,0.0,802508.285,942840.905
237,2020-12-21,131587.48,0.0,0.0,0.0,802508.285,934095.765
238,2020-12-22,409381.06,274947.732,0.0,-274947.732,527560.5530000001,936941.6130000001
239,2020-12-23,559419.89,142939.926,0.0,-142939.926,384620.627,944040.517
240,2020-12-24,563884.22,0.0,0.0,0.0,384620.627,948504.847
241,2020-12-28,574820.36,0.0,0.0,0.0,384620.627,959440.987
242,2020-12-29,577007.04,0.0,0.0,0.0,384620.627,961627.667
243,2020-12-30,585216.79,0.0,0.0,0.0,384620.627,969837.417
244,2020-12-31,582727.38,0.0,0.0,0.0,384620.627,967348.007
245,2021-01-01,587335.32,0.0,0.0,0.0,384620.627,971955.9469999999
246,2021-01-04,596380.08,0.0,0.0,0.0,384620.627,981000.7069999999
247,2021-01-05,598139.16,0.0,0.0,0.0,384620.627,982759.787
248,2021-01-06,598756.67,0.0,130079.838,130079.838,514700.46499999997,1113457.135
249,2021-01-07,470162.11,0.0,0.0,0.0,514700.46499999997,984862.575
250,2021-01-08,477302.95,0.0,0.0,0.0,514700.46499999997,992003.415
251,2021-01-11,483027.65,0.0,0.0,0.0,514700.46499999997,997728.115
252,2021-01-12,484495.49,0.0,0.0,0.0,514700.46499999997,999195.955
253,2021-01-13,486399.37,0.0,0.0,0.0,514700.46499999997,1001099.835
254,2021-01-14,485558.01,0.0,134696.179,134696.179,649396.644,1134954.654
255,2021-01-15,346311.39,0.0,0.0,0.0,649396.644,995708.034
256,2021-01-18,406450.94,66850.158,0.0,-66850.158,582546.486,988997.426
257,2021-01-19,560076.91,141082.818,0.0,-141082.818,441463.66799999995,1001540.578
258,2021-01-20,558019.04,0.0,0.0,0.0,441463.66799999995,999482.708
259,2021-01-21,550020.17,0.0,0.0,0.0,441463.66799999995,991483.838
260,2021-01-22,548471.97,0.0,43035.4,43035.4,484499.06799999997,1032971.038
261,2021-01-25,502492.66,0.0,0.0,0.0,484499.06799999997,986991.7279999999
262,2021-01-27,659028.27,162887.075,0.0,-162887.075,321611.993,980640.263
263,2021-01-28,751686.26,96248.91,0.0,-96248.91,225363.08299999998,977049.343
264,2021-01-29,752902.37,0.0,0.0,0.0,225363.08299999998,978265.453
265,2021-02-01,788430.64,0.0,0.0,0.0,225363.08299999998,1013793.723
266,2021-02-02,796863.17,0.0,0.0,0.0,225363.08299999998,1022226.253
267,2021-02-03,795427.81,0.0,0.0,0.0,225363.08299999998,1020790.893
268,2021-02-04,809449.21,0.0,0.0,0.0,225363.08299999998,1034812.293
269,2021-02-05,809515.95,0.0,0.0,0.0,225363.08299999998,1034879.0329999999
270,2021-02-08,812613.98,0.0,0.0,0.0,225363.08299999998,1037977.063
271,2021-02-09,799739.77,0.0,0.0,0.0,225363.08299999998,1025102.853
272,2021-02-10,796023.87,0.0,55552.715,55552.715,280915.79799999995,1076939.668
273,2021-02-11,744009.76,0.0,0.0,0.0,280915.79799999995,1024925.558
274,2021-02-12,740080.26,0.0,0.0,0.0,280915.79799999995,1020996.058
275,2021-02-15,744809.55,0.0,0.0,0.0,280915.79799999995,1025725.348
276,2021-02-16,785438.9,0.0,0.0,0.0,280915.79799999995,1066354.6979999999
277,2021-02-17,881299.09,33922.039,246878.288,212956.249,493872.04699999996,1375171.1369999999
278,2021-02-18,667241.78,66162.75,145571.972,79409.22200000001,573281.269,1240523.049
279,2021-02-19,505735.44,0.0,0.0,0.0,573281.269,1079016.709
280,2021-02-22,490475.41,0.0,38738.981,38738.981,612020.25,1102495.66
281,2021-02-23,582518.14,132220.213,0.0,-132220.213,479800.037,1062318.1770000001
282,2021-02-24,594130.83,0.0,55532.276,55532.276,535332.3130000001,1129463.1430000002
283,2021-02-25,548703.28,0.0,0.0,0.0,535332.3130000001,1084035.593
284,2021-02-26,527874.06,0.0,0.0,0.0,535332.3130000001,1063206.3730000001
285,2021-03-01,533371.4,0.0,0.0,0.0,535332.3130000001,1068703.713
286,2021-03-02,540366.5,0.0,0.0,0.0,535332.3130000001,1075698.813
287,2021-03-03,550304.64,0.0,0.0,0.0,535332.3130000001,1085636.9530000002
288,2021-03-04,550796.72,0.0,0.0,0.0,535332.3130000001,1086129.033
289,2021-03-05,543447.46,0.0,0.0,0.0,535332.3130000001,1078779.773
290,2021-03-08,541838.9,0.0,0.0,0.0,535332.3130000001,1077171.213
291,2021-03-09,546418.72,0.0,0.0,0.0,535332.3130000001,1081751.033
292,2021-03-10,551745.16,0.0,0.0,0.0,535332.3130000001,1087077.4730000002
293,2021-03-12,545240.2,0.0,0.0,0.0,535332.3130000001,1080572.513
294,2021-03-15,536182.28,0.0,0.0,0.0,535332.3130000001,1071514.593
295,2021-03-16,645357.17,111165.277,0.0,-111165.277,424167.0360000001,1069524.2060000002
296,2021-03-17,631912.55,0.0,0.0,0.0,424167.0360000001,1056079.5860000001
297,2021-03-18,785671.11,169630.711,0.0,-169630.711,254536.32500000007,1040207.435
298,2021-03-19,845895.39,55023.45,0.0,-55023.45,199512.87500000012,1045408.2650000001
299,2021-03-22,857591.57,0.0,0.0,0.0,199512.87500000012,1057104.445
300,2021-03-23,868401.17,0.0,0.0,0.0,199512.87500000012,1067914.0450000002
301,2021-03-24,862590.5,0.0,0.0,0.0,199512.87500000012,1062103.375
302,2021-03-25,843335.67,0.0,0.0,0.0,199512.87500000012,1042848.5450000002
303,2021-03-26,851984.08,0.0,0.0,0.0,199512.87500000012,1051496.955
304,2021-03-30,868620.72,0.0,0.0,0.0,199512.87500000012,1068133.5950000002
305,2021-03-31,876102.71,0.0,0.0,0.0,199512.87500000012,1075615.585
306,2021-04-01,891322.84,0.0,0.0,0.0,199512.87500000012,1090835.715
307,2021-04-05,878515.26,0.0,0.0,0.0,199512.87500000012,1078028.1350000002
308,2021-04-06,888110.73,0.0,0.0,0.0,199512.87500000012,1087623.605
309,2021-04-07,894522.32,0.0,0.0,0.0,199512.87500000012,1094035.195
310,2021-04-08,905749.63,0.0,0.0,0.0,199512.87500000012,1105262.5050000001
311,2021-04-09,915116.85,0.0,0.0,0.0,199512.87500000012,1114629.725
312,2021-04-12,890467.95,0.0,188227.786,188227.786,387740.6610000001,1278208.611
313,2021-04-13,777885.28,63660.337,139225.477,75565.14000000001,463305.8010000001,1241191.0810000002
314,2021-04-15,632390.88,0.0,0.0,0.0,463305.8010000001,1095696.681
315,2021-04-16,637354.07,0.0,0.0,0.0,463305.8010000001,1100659.871
316,2021-04-19,622756.21,0.0,0.0,0.0,463305.8010000001,1086062.011
317,2021-04-20,632974.63,0.0,0.0,0.0,463305.8010000001,1096280.431
318,2021-04-22,639115.75,0.0,0.0,0.0,463305.8010000001,1102421.551
319,2021-04-23,644763.74,0.0,0.0,0.0,463305.8010000001,1108069.5410000002
320,2021-04-26,650843.54,0.0,0.0,0.0,463305.8010000001,1114149.341
321,2021-04-27,653997.07,0.0,0.0,0.0,463305.8010000001,1117302.871
322,2021-04-28,664578.57,0.0,54535.317,54535.317,517841.1180000001,1182419.688
323,2021-04-29,623716.36,0.0,0.0,0.0,517841.1180000001,1141557.4780000001
324,2021-04-30,617393.58,0.0,184199.15,184199.15,702040.268,1319433.848
325,2021-05-03,432995.19,0.0,0.0,0.0,702040.268,1135035.458
326,2021-05-04,428870.76,0.0,0.0,0.0,702040.268,1130911.028
327,2021-05-05,432044.86,0.0,36233.586,36233.586,738273.854,1170318.7140000002
328,2021-05-06,398946.13,0.0,0.0,0.0,738273.854,1137219.9840000002
329,2021-05-07,398220.08,0.0,0.0,0.0,738273.854,1136493.9340000001
330,2021-05-10,405200.41,0.0,0.0,0.0,738273.854,1143474.264
331,2021-05-11,407480.33,0.0,0.0,0.0,738273.854,1145754.1840000001
332,2021-05-12,409504.36,0.0,0.0,0.0,738273.854,1147778.2140000002
333,2021-05-14,409389.01,0.0,128659.794,128659.794,866933.648,1276322.658
334,2021-05-17,284337.47,0.0,0.0,0.0,866933.648,1151271.118
335,2021-05-18,292191.15,0.0,0.0,0.0,866933.648,1159124.798
336,2021-05-19,292534.21,0.0,0.0,0.0,866933.648,1159467.858
337,2021-05-20,292592.86,0.0,0.0,0.0,866933.648,1159526.508
338,2021-05-21,293917.22,0.0,0.0,0.0,866933.648,1160850.868
339,2021-05-24,296780.03,0.0,0.0,0.0,866933.648,1163713.678
340,2021-05-25,294930.96,0.0,0.0,0.0,866933.648,1161864.608
341,2021-05-26,294009.39,0.0,0.0,0.0,866933.648,1160943.0380000002
342,2021-05-27,300726.08,0.0,0.0,0.0,866933.648,1167659.7280000001
343,2021-05-28,296427.92,0.0,0.0,0.0,866933.648,1163361.568
344,2021-05-31,296891.2,0.0,0.0,0.0,866933.648,1163824.848
345,2021-06-01,363465.76,66027.749,0.0,-66027.749,800905.899,1164371.659
346,2021-06-02,493826.97,113864.446,0.0,-113864.446,687041.453,1180868.423
347,2021-06-03,497510.05,0.0,0.0,0.0,687041.453,1184551.503
348,2021-06-04,512715.31,0.0,0.0,0.0,687041.453,1199756.763
349,2021-06-07,514748.15,0.0,145773.085,145773.085,832814.5380000001,1347562.688
350,2021-06-08,480355.58,102855.928,0.0,-102855.928,729958.6100000001,1210314.1900000002
351,2021-06-09,478532.66,0.0,0.0,0.0,729958.6100000001,1208491.27
352,2021-06-10,483950.56,0.0,0.0,0.0,729958.6100000001,1213909.1700000002
353,2021-06-11,500445.93,0.0,0.0,0.0,729958.6100000001,1230404.54
354,2021-06-14,515034.53,0.0,0.0,0.0,729958.6100000001,1244993.1400000001
355,2021-06-15,506243.92,0.0,141279.897,141279.897,871238.507,1377482.427
356,2021-06-16,370600.47,0.0,0.0,0.0,871238.507,1241838.977
357,2021-06-17,370463.59,0.0,0.0,0.0,871238.507,1241702.097
358,2021-06-18,425389.31,50895.622,0.0,-50895.622,820342.885,1245732.195
359,2021-06-21,587202.0,151516.192,0.0,-151516.192,668826.693,1256028.693
360,2021-06-22,593749.17,0.0,0.0,0.0,668826.693,1262575.863
361,2021-06-23,592774.46,0.0,0.0,0.0,668826.693,1261601.153
362,2021-06-24,705886.46,111742.243,0.0,-111742.243,557084.45,1262970.91
363,2021-06-25,710149.51,0.0,0.0,0.0,557084.45,1267233.96
364,2021-06-28,699889.89,0.0,0.0,0.0,557084.45,1256974.3399999999
365,2021-06-29,699820.46,0.0,0.0,0.0,557084.45,1256904.91
366,2021-06-30,865348.97,169361.829,0.0,-169361.829,387722.62100000004,1253071.591
367,2021-07-01,865168.2,0.0,0.0,0.0,387722.62100000004,1252890.821
368,2021-07-02,866193.88,0.0,0.0,0.0,387722.62100000004,1253916.5010000002
369,2021-07-05,884695.4,0.0,53544.396,53544.396,441267.017,1325962.417
370,2021-07-06,833673.71,0.0,96876.497,96876.497,538143.514,1371817.224
371,2021-07-07,748921.14,0.0,0.0,0.0,538143.514,1287064.654
372,2021-07-08,746141.9,0.0,0.0,0.0,538143.514,1284285.4139999999
373,2021-07-09,750201.01,0.0,0.0,0.0,538143.514,1288344.524
374,2021-07-12,872695.94,125638.785,0.0,-125638.785,412504.72899999993,1285200.6689999998
375,2021-07-13,872587.3,0.0,209245.191,209245.191,621749.9199999999,1494337.22
376,2021-07-14,664935.36,0.0,0.0,0.0,621749.9199999999,1286685.2799999998
377,2021-07-15,662735.93,0.0,0.0,0.0,621749.9199999999,1284485.85
378,2021-07-16,660806.9,0.0,0.0,0.0,621749.9199999999,1282556.8199999998
379,2021-07-19,655374.1,0.0,0.0,0.0,621749.9199999999,1277124.02
380,2021-07-20,646979.5,0.0,0.0,0.0,621749.9199999999,1268729.42
381,2021-07-22,770505.03,124820.86,0.0,-124820.86,496929.05999999994,1267434.0899999999
382,2021-07-23,774819.07,0.0,0.0,0.0,496929.05999999994,1271748.13
383,2021-07-26,849023.64,70086.777,0.0,-70086.777,426842.28299999994,1275865.923
384,2021-07-27,921346.44,72592.953,23125.727,-49467.225999999995,377375.0569999999,1298721.497
385,2021-07-28,890463.29,0.0,114060.738,114060.738,491435.7949999999,1381899.085
386,2021-07-29,782089.34,0.0,0.0,0.0,491435.7949999999,1273525.1349999998
387,2021-07-30,787081.12,0.0,0.0,0.0,491435.7949999999,1278516.915
388,2021-08-02,793032.57,0.0,0.0,0.0,491435.7949999999,1284468.3649999998
389,2021-08-03,788807.62,0.0,0.0,0.0,491435.7949999999,1280243.415
390,2021-08-04,778422.9,0.0,0.0,0.0,491435.7949999999,1269858.6949999998
391,2021-08-05,836724.71,63409.656,0.0,-63409.656,428026.13899999997,1264750.849
392,2021-08-06,991074.47,153556.048,0.0,-153556.048,274470.091,1265544.561
393,2021-08-09,971776.55,0.0,0.0,0.0,274470.091,1246246.641
394,2021-08-10,1053383.24,109832.913,0.0,-109832.913,164637.17800000007,1218020.418
395,2021-08-11,1045385.26,0.0,0.0,0.0,164637.17800000007,1210022.438
396,2021-08-12,1070399.05,0.0,131571.055,131571.055,296208.233,1366607.283
397,2021-08-13,924957.67,0.0,43475.453,43475.453,339683.686,1264641.3560000001
398,2021-08-16,876407.64,0.0,0.0,0.0,339683.686,1216091.326
399,2021-08-17,864104.09,0.0,57432.75,57432.75,397116.436,1261220.526
400,2021-08-18,802506.0,0.0,100652.985,100652.985,497769.421,1300275.421
401,2021-08-20,771833.77,89989.293,0.0,-89989.293,407780.128,1179613.898
402,2021-08-23,836968.54,79179.588,68035.085,-11144.502999999997,396635.625,1233604.165
403,2021-08-24,788759.99,0.0,36511.655,36511.655,433147.28,1221907.27
404,2021-08-25,764740.34,0.0,0.0,0.0,433147.28,1197887.62
405,2021-08-26,767582.81,0.0,0.0,0.0,433147.28,1200730.09
406,2021-08-27,772830.59,0.0,130589.473,130589.473,563736.753,1336567.3429999999
407,2021-08-30,648432.58,0.0,0.0,0.0,563736.753,1212169.333
408,2021-08-31,646468.61,0.0,0.0,0.0,563736.753,1210205.363
409,2021-09-01,652492.93,0.0,200273.773,200273.773,764010.5260000001,1416503.4560000002
410,2021-09-02,453036.25,0.0,130208.522,130208.522,894219.048,1347255.298
411,2021-09-03,325665.78,0.0,0.0,0.0,894219.048,1219884.828
412,2021-09-06,331185.73,0.0,0.0,0.0,894219.048,1225404.778
